order_id,warehouse_location,customer_city,distance_km,vehicle_type,rider_id,rider_age,rider_rating,traffic_condition,weather,shift_type,order_category,package_weight_kg,fragile,temperature_sensitive,delivery_priority,delivery_status,Estimated_delivery_time,Actual_delivery_time,delivered_on_time,ROUTE EFFECTENCY CALCULATOR
O108456,Mumbai,Hyderabad,16.1,Scooter,R9456,42,4.86,Medium,Foggy,Morning,Furniture,0.62,No,No,Normal,Delivered,87,92,Yes,5.4
O108457,Delhi,Ahmedabad,14.2,Bike,R9457,25,4.3,High,Clear,Afternoon,Electronics,3.58,No,No,Normal,Delivered,68,57,Yes,4.8
O108458,Bangalore,Ahmedabad,17.1,Mini Truck,R9458,53,4.52,High,Clear,Evening,Pharma,3.65,No,No,Normal,Delivered,81,90,No,4.7
O108459,Mumbai,Mumbai,11.0,Scooter,R9459,41,4.26,Low,Clear,Morning,Pharma,5.4,No,No,High,Delivered,33,25,Yes,3.0
O108460,Delhi,Ahmedabad,10.7,Scooter,R9460,52,4.23,Low,Clear,Morning,Pharma,2.78,Yes,No,Normal,Delivered,31,28,Yes,2.9
O108461,Bangalore,Delhi,7.8,Mini Truck,R9461,43,4.29,Medium,Rainy,Night,Furniture,3.67,Yes,No,Normal,Delivered,36,47,No,4.6
O108462,Ahmedabad,Bangalore,4.0,Van,R9462,44,4.56,High,Clear,Morning,Electronics,2.28,No,No,Normal,Delivered,19,19,Yes,4.8
O108463,Ahmedabad,Ahmedabad,22.3,Mini Truck,R9463,43,3.41,High,Clear,Afternoon,Pharma,1.71,No,Yes,Normal,Delivered,106,101,Yes,4.8
O108464,Ahmedabad,Kolkata,25.0,Bike,R9464,54,4.17,Medium,Clear,Evening,Clothing,4.36,No,No,Normal,Delivered,97,97,Yes,3.9
O108465,Bangalore,Kolkata,16.3,Scooter,R9465,54,5,Medium,Clear,Night,Grocery,4.12,No,No,Normal,Delivered,63,78,No,3.9
O108466,Delhi,Bangalore,20.2,Scooter,R9466,21,4.96,Medium,Clear,Night,Furniture,0.9,No,Yes,Normal,Delivered,78,80,Yes,3.9
O108467,Delhi,Delhi,10.6,Van,R9467,45,4.08,High,Clear,Afternoon,Clothing,3.16,No,Yes,Normal,Delivered,50,27,Yes,4.7
O108468,Pune,Delhi,13.3,Bike,R9468,53,4.21,High,Windy,Afternoon,Grocery,2.14,No,No,Normal,Delivered,70,67,Yes,5.3
O108469,Kolkata,Chennai,14.7,Scooter,R9469,51,4.87,Low,Clear,Morning,Pharma,4.06,Yes,No,Normal,Delivered,44,53,No,3.0
O108470,Pune,Bangalore,12.6,Mini Truck,R9470,33,4.26,Medium,Windy,Afternoon,Furniture,2.68,No,No,Normal,Delivered,54,50,Yes,4.3
O108471,Kolkata,Delhi,18.8,Van,R9471,49,4.73,Low,Foggy,Evening,Pharma,2.95,No,Yes,Low,Delivered,78,84,No,4.2
O108472,Bangalore,Hyderabad,17.1,Bike,R9472,41,4.63,Medium,Clear,Night,Clothing,4.24,No,No,High,Delivered,66,72,No,3.9
O108473,Hyderabad,Mumbai,18.1,Mini Truck,R9473,35,4.45,Low,Rainy,Evening,Grocery,3.8,No,No,Normal,Delivered,65,71,No,3.6
O108474,Mumbai,Kolkata,23.7,Scooter,R9474,41,4.28,Medium,Clear,Night,Electronics,1.22,No,Yes,Low,Delivered,92,76,Yes,3.9
O108475,Bangalore,Ahmedabad,9.6,Bike,R9475,54,4.78,High,Clear,Morning,Clothing,3.07,No,No,Normal,Delivered,46,47,Yes,4.8
O108476,Delhi,Delhi,9.2,Scooter,R9476,24,4.13,Medium,Rainy,Night,Pharma,3.17,No,No,Normal,Delivered,43,67,No,4.7
O108477,Bangalore,Pune,14.2,Scooter,R9477,27,4.39,Medium,Rainy,Morning,Grocery,1.64,No,Yes,Low,Delivered,66,66,Yes,4.7
O108478,Delhi,Hyderabad,15.8,Scooter,R9478,50,4.47,Medium,Rainy,Evening,Books,3.56,No,No,High,Delivered,73,87,No,4.6
O108479,Mumbai,Chennai,20.3,Mini Truck,R9479,38,4.39,Medium,Clear,Morning,Pharma,3.81,No,No,Normal,Delivered,79,94,No,3.9
O108480,Kolkata,Ahmedabad,16.1,Bike,R9480,51,4.65,High,Clear,Evening,Furniture,0.81,No,No,High,Delivered,77,73,Yes,4.8
O108481,Ahmedabad,Ahmedabad,10.7,Mini Truck,R9481,21,4.44,Medium,Clear,Afternoon,Books,2.05,No,No,Normal,Delivered,41,56,No,3.8
O108482,Pune,Ahmedabad,5.4,Van,R9482,31,4.4,High,Windy,Afternoon,Books,3.38,No,Yes,Normal,Delivered,28,34,No,5.2
O108483,Delhi,Bangalore,13.4,Van,R9483,25,4.45,High,Rainy,Night,Pharma,3.53,No,No,Normal,Delivered,77,82,Yes,5.7
O108484,Delhi,Hyderabad,18.3,Scooter,R9484,47,4.17,Low,Clear,Night,Furniture,2.73,No,No,High,Delivered,54,51,Yes,2.9
O108485,Hyderabad,Mumbai,10.5,Scooter,R9485,22,4.4,Low,Rainy,Night,Electronics,4.37,Yes,No,Low,Delivered,37,36,Yes,3.5
O108486,Kolkata,Hyderabad,17.2,Mini Truck,R9486,50,4.16,High,Foggy,Night,Books,3.11,No,No,Normal,Delivered,115,122,No,6.7
O108487,Pune,Kolkata,21.3,Bike,R9487,31,3.77,High,Foggy,Afternoon,Pharma,2.83,No,No,Normal,Delivered,143,126,Yes,6.7
O108488,Delhi,Chennai,6.0,Van,R9488,42,4.69,Medium,Clear,Night,Pharma,3.98,No,No,High,Delivered,23,41,No,3.8
O108489,Chennai,Pune,21.7,Mini Truck,R9489,39,4.4,Low,Windy,Evening,Pharma,5.93,No,No,Normal,Delivered,71,62,Yes,3.3
O108490,Pune,Ahmedabad,22.8,Scooter,R9490,39,4.35,Low,Windy,Morning,Grocery,3.3,No,No,Normal,Delivered,75,90,No,3.3
O108491,Chennai,Mumbai,8.3,Van,R9491,26,4.65,Low,Rainy,Afternoon,Furniture,3.08,No,No,Normal,Delivered,29,44,No,3.5
O108492,Hyderabad,Bangalore,21.9,Mini Truck,R9492,49,4.03,Low,Clear,Evening,Books,2.02,Yes,No,Normal,Delivered,65,54,Yes,3.0
O108493,Mumbai,Mumbai,15.1,Van,R9493,52,4.48,Low,Rainy,Afternoon,Electronics,2.63,No,No,Normal,Delivered,54,66,No,3.6
O108494,Mumbai,Hyderabad,16.8,Mini Truck,R9494,42,4.78,Low,Clear,Afternoon,Electronics,0.72,Yes,No,Normal,Delivered,50,57,No,3.0
O108495,Ahmedabad,Delhi,4.9,Bike,R9495,27,4.97,Medium,Clear,Night,Furniture,2.96,No,No,Normal,Delivered,19,7,Yes,3.9
O108496,Pune,Delhi,12.5,Bike,R9496,49,4.24,Low,Clear,Afternoon,Grocery,2.2,No,No,High,Delivered,37,50,No,3.0
O108497,Delhi,Mumbai,13.6,Van,R9497,47,4.35,High,Clear,Afternoon,Electronics,2.53,No,No,Normal,Delivered,65,67,Yes,4.8
O108498,Hyderabad,Ahmedabad,20.0,Scooter,R9498,30,4.45,High,Clear,Evening,Grocery,3.97,No,No,High,Delivered,96,101,Yes,4.8
O108499,Kolkata,Ahmedabad,13.1,Van,R9499,24,4.05,Medium,Clear,Afternoon,Electronics,3.35,No,No,Normal,Delivered,50,59,No,3.8
O108500,Hyderabad,Kolkata,11.1,Van,R9500,40,4.55,High,Rainy,Evening,Clothing,4.79,No,No,Normal,Delivered,64,57,Yes,5.7
O108501,Hyderabad,Pune,9.3,Bike,R9501,46,4.52,Low,Foggy,Afternoon,Clothing,4.93,No,Yes,Normal,Delivered,39,44,Yes,4.2
O108502,Chennai,Ahmedabad,14.8,Mini Truck,R9502,28,4.44,Low,Clear,Afternoon,Grocery,2.69,No,No,Normal,Delivered,44,42,Yes,3.0
O108503,Kolkata,Mumbai,15.2,Mini Truck,R9503,26,4.7,Medium,Clear,Night,Electronics,4.08,Yes,No,Normal,Delivered,59,56,Yes,3.9
O108504,Mumbai,Ahmedabad,18.9,Scooter,R9504,50,4.18,Low,Clear,Evening,Grocery,3.48,No,No,Normal,Delivered,56,59,Yes,3.0
O108505,Kolkata,Chennai,10.1,Mini Truck,R9505,52,4.21,Medium,Rainy,Evening,Books,3.93,No,No,Low,Delivered,47,45,Yes,4.6
O108506,Chennai,Hyderabad,11.1,Van,R9506,30,5,High,Clear,Night,Pharma,3.35,No,No,Low,Delivered,53,60,No,4.8
O108507,Mumbai,Mumbai,21.6,Bike,R9507,47,4.15,High,Clear,Morning,Electronics,2.3,Yes,No,High,Delivered,103,100,Yes,4.8
O108508,Bangalore,Delhi,20.0,Van,R9508,45,4.4,Medium,Clear,Afternoon,Electronics,3.41,No,No,Normal,Delivered,77,74,Yes,3.9
O108509,Pune,Bangalore,20.0,Scooter,R9509,49,4.74,Low,Clear,Afternoon,Clothing,2.21,No,No,High,Delivered,59,53,Yes,3.0
O108510,Delhi,Kolkata,5.9,Bike,R9510,34,4.72,Medium,Rainy,Morning,Pharma,5.47,No,No,Low,Delivered,27,14,Yes,4.6
O108511,Kolkata,Hyderabad,10.2,Van,R9511,27,4.74,Medium,Clear,Night,Grocery,4.22,No,Yes,Normal,Delivered,39,53,No,3.8
O108512,Bangalore,Chennai,16.1,Bike,R9512,24,4.44,Medium,Clear,Evening,Clothing,7.45,No,No,Normal,Delivered,62,65,Yes,3.8
O108513,Pune,Hyderabad,15.5,Scooter,R9513,26,4.35,Low,Rainy,Afternoon,Books,2.76,No,No,High,Delivered,55,77,No,3.5
O108514,Kolkata,Delhi,11.8,Mini Truck,R9514,40,4.2,Medium,Rainy,Morning,Books,4.43,No,No,Normal,Delivered,55,59,Yes,4.7
O108515,Delhi,Hyderabad,18.5,Mini Truck,R9515,47,4.37,Low,Clear,Morning,Books,5.86,No,No,Normal,Delivered,55,42,Yes,3.0
O108516,Ahmedabad,Chennai,15.5,Bike,R9516,27,4.66,Medium,Rainy,Afternoon,Clothing,3.4,No,No,Normal,Delivered,72,78,No,4.6
O108517,Delhi,Pune,17.2,Scooter,R9517,43,4.44,Medium,Windy,Afternoon,Books,3.09,No,No,High,Delivered,73,73,Yes,4.2
O108518,Hyderabad,Chennai,13.4,Scooter,R9518,36,4.26,Medium,Clear,Morning,Pharma,2.51,No,No,Normal,Delivered,52,59,No,3.9
O108519,Chennai,Bangalore,11.2,Mini Truck,R9519,21,4.5,High,Clear,Morning,Electronics,1.74,No,No,Normal,Delivered,53,46,Yes,4.7
O108520,Ahmedabad,Ahmedabad,18.3,Bike,R9520,51,4.11,Medium,Clear,Night,Books,4.38,Yes,No,High,Delivered,71,59,Yes,3.9
O108521,Chennai,Hyderabad,17.0,Mini Truck,R9521,39,4.46,Low,Rainy,Night,Grocery,3.79,No,No,Normal,Delivered,61,64,Yes,3.6
O108522,Mumbai,Bangalore,9.4,Scooter,R9522,51,4.07,Medium,Rainy,Evening,Pharma,4.63,No,No,Normal,Delivered,43,32,Yes,4.6
O108523,Hyderabad,Mumbai,15.5,Van,R9523,47,4.5,Low,Foggy,Morning,Furniture,4.71,No,No,Normal,Delivered,64,53,Yes,4.1
O108524,Chennai,Bangalore,13.2,Scooter,R9524,34,4.49,High,Rainy,Night,Electronics,0.83,No,No,Normal,Delivered,75,75,Yes,5.7
O108525,Mumbai,Mumbai,11.1,Van,R9525,49,4.63,Medium,Windy,Evening,Furniture,3.28,No,No,Normal,Delivered,47,46,Yes,4.2
O108526,Mumbai,Ahmedabad,14.6,Bike,R9526,44,4.66,Low,Windy,Evening,Clothing,3.31,Yes,No,Normal,Delivered,48,48,Yes,3.3
O108527,Mumbai,Mumbai,12.5,Van,R9527,50,4.36,Medium,Clear,Afternoon,Pharma,3.79,No,No,Normal,Delivered,48,52,Yes,3.8
O108528,Chennai,Mumbai,13.9,Mini Truck,R9528,54,4.48,High,Rainy,Afternoon,Books,1.56,No,No,Normal,Delivered,80,77,Yes,5.7
O108529,Delhi,Delhi,22.5,Bike,R9529,54,4.28,Medium,Clear,Night,Clothing,3.7,No,No,Normal,Delivered,87,77,Yes,3.9
O108530,Hyderabad,Kolkata,17.4,Scooter,R9530,27,4.37,Low,Clear,Morning,Furniture,2.55,Yes,No,Normal,Delivered,52,70,No,3.0
O108531,Hyderabad,Chennai,20.1,Mini Truck,R9531,52,4.37,Medium,Clear,Afternoon,Books,2.13,No,Yes,Normal,Delivered,78,68,Yes,3.9
O108532,Mumbai,Mumbai,12.1,Mini Truck,R9532,22,4.35,Medium,Foggy,Evening,Clothing,2.09,No,No,High,Delivered,66,77,No,5.4
O108533,Ahmedabad,Kolkata,11.9,Scooter,R9533,51,4.73,Medium,Clear,Morning,Furniture,1.41,No,No,Normal,Delivered,46,24,Yes,3.9
O108534,Mumbai,Hyderabad,17.7,Bike,R9534,46,4.64,High,Clear,Afternoon,Clothing,3.95,Yes,No,Normal,Delivered,84,85,Yes,4.8
O108535,Mumbai,Delhi,4.5,Mini Truck,R9535,36,4.03,Low,Clear,Afternoon,Books,-0.76,Yes,No,Normal,Delivered,13,3,Yes,2.9
O108536,Mumbai,Mumbai,10.2,Van,R9536,22,4.33,Medium,Clear,Morning,Furniture,3.9,Yes,No,Normal,Delivered,39,33,Yes,3.8
O108537,Mumbai,Mumbai,17.6,Bike,R9537,28,4.72,Medium,Clear,Afternoon,Books,3.02,No,No,Normal,Delivered,68,67,Yes,3.9
O108538,Pune,Chennai,16.5,Van,R9538,31,4.1,High,Clear,Morning,Pharma,2.53,No,No,Normal,Delivered,79,89,No,4.8
O108539,Mumbai,Delhi,12.6,Bike,R9539,28,4.11,Medium,Clear,Evening,Grocery,4.3,Yes,Yes,Normal,Delivered,49,52,Yes,3.9
O108540,Kolkata,Ahmedabad,15.7,Van,R9540,46,4.75,Medium,Clear,Morning,Grocery,1.96,No,No,Normal,Delivered,61,53,Yes,3.9
O108541,Pune,Delhi,12.1,Bike,R9541,39,4.71,Low,Clear,Afternoon,Grocery,2.03,No,Yes,Normal,Delivered,36,46,No,3.0
O108542,Pune,Kolkata,20.9,Mini Truck,R9542,48,4.48,Medium,Rainy,Morning,Grocery,1.4,No,No,High,Delivered,97,97,Yes,4.6
O108543,Hyderabad,Bangalore,20.3,Mini Truck,R9543,24,4.09,High,Clear,Afternoon,Grocery,1.03,Yes,No,Normal,Delivered,97,119,No,4.8
O108544,Ahmedabad,Hyderabad,9.2,Scooter,R9544,31,4.27,Medium,Clear,Evening,Electronics,2.94,Yes,No,Normal,Delivered,35,45,No,3.8
O108545,Kolkata,Chennai,9.4,Van,R9545,54,3.86,Medium,Clear,Evening,Clothing,6.01,No,No,Normal,Delivered,36,38,Yes,3.8
O108546,Mumbai,Ahmedabad,24.2,Mini Truck,R9546,31,4.74,Medium,Clear,Night,Pharma,2.25,No,No,Normal,Delivered,94,96,Yes,3.9
O108547,Delhi,Kolkata,13.5,Mini Truck,R9547,22,4.56,High,Clear,Morning,Electronics,3.48,No,No,High,Delivered,64,73,No,4.7
O108548,Bangalore,Bangalore,19.9,Scooter,R9548,27,4.5,Medium,Windy,Morning,Clothing,0.87,Yes,No,Normal,Delivered,85,79,Yes,4.3
O108549,Kolkata,Bangalore,11.4,Mini Truck,R9549,31,4.15,Medium,Clear,Afternoon,Furniture,3.06,Yes,No,Normal,Delivered,44,55,No,3.9
O108550,Pune,Hyderabad,12.5,Mini Truck,R9550,48,4.26,Low,Rainy,Morning,Pharma,3.32,No,No,Normal,Delivered,44,41,Yes,3.5
O108551,Kolkata,Kolkata,13.3,Mini Truck,R9551,26,4.56,Medium,Clear,Morning,Furniture,4.1,No,No,High,Delivered,51,43,Yes,3.8
O108552,Ahmedabad,Pune,17.4,Scooter,R9552,39,4.22,Medium,Rainy,Night,Pharma,1.16,No,No,High,Delivered,81,75,Yes,4.6
O108553,Chennai,Chennai,16.1,Scooter,R9553,52,4.88,Medium,Windy,Morning,Furniture,4.47,No,No,Normal,Delivered,69,59,Yes,4.3
O108554,Pune,Kolkata,7.3,Van,R9554,47,4.12,Medium,Rainy,Afternoon,Pharma,1.13,No,No,Normal,Delivered,34,19,Yes,4.6
O108555,Chennai,Ahmedabad,11.1,Van,R9555,44,4.4,Low,Foggy,Morning,Pharma,6.58,No,No,Normal,Delivered,46,47,Yes,4.1
O108556,Kolkata,Kolkata,11.8,Van,R9556,43,4.5,High,Rainy,Morning,Books,2.87,No,No,Normal,Delivered,68,59,Yes,5.7
O108557,Pune,Ahmedabad,14.7,Van,R9557,32,4.17,Medium,Clear,Night,Grocery,6.1,No,No,Normal,Delivered,57,71,No,3.9
O108558,Hyderabad,Hyderabad,17.5,Van,R9558,30,4.74,Low,Clear,Evening,Clothing,5.33,Yes,No,Normal,Delivered,52,37,Yes,3.0
O108559,Chennai,Chennai,14.5,Mini Truck,R9559,27,4.31,Low,Foggy,Evening,Clothing,1.95,No,No,Normal,Delivered,60,57,Yes,4.1
O108560,Mumbai,Pune,7.8,Van,R9560,27,4.59,Medium,Clear,Morning,Electronics,1.08,No,Yes,Normal,Delivered,30,44,No,3.8
O108561,Ahmedabad,Mumbai,16.7,Mini Truck,R9561,34,4.6,Medium,Clear,Night,Grocery,3.19,No,No,Normal,Delivered,65,81,No,3.9
O108562,Delhi,Kolkata,12.9,Bike,R9562,38,3.86,Low,Clear,Evening,Electronics,1.71,Yes,Yes,Normal,Delivered,38,18,Yes,2.9
O108563,Hyderabad,Delhi,21.2,Bike,R9563,41,4.51,Medium,Windy,Night,Books,5.22,No,No,Normal,Delivered,90,100,No,4.2
O108564,Hyderabad,Mumbai,14.1,Bike,R9564,37,3.94,Low,Clear,Morning,Pharma,5.55,No,No,Normal,Delivered,42,31,Yes,3.0
O108565,Delhi,Ahmedabad,12.3,Scooter,R9565,34,4.51,Medium,Clear,Afternoon,Electronics,3.06,No,No,Normal,Delivered,47,44,Yes,3.8
O108566,Ahmedabad,Mumbai,12.2,Bike,R9566,33,4.41,Medium,Clear,Morning,Grocery,3.71,Yes,No,Normal,Delivered,47,61,No,3.8
O108567,Kolkata,Mumbai,18.1,Scooter,R9567,28,3.98,High,Windy,Afternoon,Books,3.06,Yes,No,Normal,Delivered,95,94,Yes,5.2
O108568,Mumbai,Hyderabad,9.1,Bike,R9568,27,4.14,Medium,Clear,Afternoon,Grocery,0.18,Yes,No,High,Delivered,35,41,No,3.9
O108569,Hyderabad,Chennai,10.5,Mini Truck,R9569,32,5,Low,Clear,Morning,Grocery,5.64,Yes,No,High,Delivered,31,19,Yes,3.0
O108570,Pune,Mumbai,13.5,Van,R9570,53,4.51,High,Clear,Afternoon,Furniture,1.26,No,No,Normal,Delivered,64,48,Yes,4.7
O108571,Delhi,Delhi,17.9,Van,R9571,22,4.79,Medium,Clear,Morning,Electronics,2.13,Yes,No,Normal,Delivered,69,65,Yes,3.8
O108572,Pune,Mumbai,15.1,Scooter,R9572,37,4.26,Low,Windy,Morning,Grocery,4.88,No,No,High,Delivered,49,45,Yes,3.2
O108573,Mumbai,Bangalore,14.9,Mini Truck,R9573,49,4.34,High,Rainy,Evening,Clothing,0.52,No,No,High,Delivered,85,78,Yes,5.7
O108574,Kolkata,Bangalore,17.9,Scooter,R9574,41,4.21,High,Rainy,Morning,Pharma,2.92,No,No,Normal,Delivered,102,99,Yes,5.7
O108575,Delhi,Hyderabad,10.1,Bike,R9575,31,4.4,Medium,Rainy,Evening,Grocery,2,No,No,Normal,Delivered,47,62,No,4.6
O108576,Mumbai,Kolkata,18.4,Van,R9576,52,4.02,Medium,Rainy,Afternoon,Grocery,3.6,No,No,Normal,Delivered,86,70,Yes,4.7
O108577,Chennai,Kolkata,19.1,Van,R9577,38,4.63,Medium,Clear,Night,Clothing,2.74,No,No,Normal,Delivered,74,50,Yes,3.9
O108578,Pune,Delhi,22.4,Bike,R9578,52,4.56,High,Windy,Evening,Grocery,4.8,No,No,Normal,Returned,118,127,No,5.3
O108579,Delhi,Hyderabad,29.7,Van,R9579,45,4.34,Medium,Clear,Night,Clothing,4.62,No,No,Normal,Delivered,115,119,Yes,3.9
O108580,Mumbai,Pune,17.7,Mini Truck,R9580,31,4.33,Medium,Foggy,Night,Pharma,4.95,No,Yes,High,Delivered,96,112,No,5.4
O108581,Bangalore,Hyderabad,19.7,Mini Truck,R9581,31,4.37,Medium,Clear,Evening,Furniture,4.52,No,No,High,Delivered,76,56,Yes,3.9
O108582,Pune,Pune,11.9,Scooter,R9582,50,4.35,Medium,Clear,Evening,Electronics,4.38,No,No,High,Delivered,46,45,Yes,3.9
O108583,Chennai,Hyderabad,18.1,Van,R9583,28,4.67,Medium,Clear,Evening,Furniture,1.03,Yes,No,High,Delivered,70,73,Yes,3.9
O108584,Pune,Kolkata,24.3,Bike,R9584,27,4.94,Medium,Clear,Night,Clothing,6.39,Yes,No,High,Delivered,94,98,Yes,3.9
O108585,Hyderabad,Mumbai,7.8,Mini Truck,R9585,31,4.21,Medium,Clear,Morning,Books,1.91,Yes,No,High,Delivered,30,38,No,3.9
O108586,Delhi,Chennai,20.8,Scooter,R9586,30,4.86,Medium,Clear,Morning,Grocery,5.17,Yes,No,Normal,Delivered,81,65,Yes,3.9
O108587,Pune,Chennai,17.7,Mini Truck,R9587,39,4.35,Low,Foggy,Night,Books,2.66,Yes,Yes,Normal,Delivered,74,74,Yes,4.2
O108588,Mumbai,Delhi,19.1,Van,R9588,28,3.85,High,Clear,Night,Pharma,4.51,No,No,Normal,Delivered,91,88,Yes,4.8
O108589,Hyderabad,Mumbai,17.4,Van,R9589,25,4.6,Medium,Clear,Evening,Pharma,2.44,No,No,Normal,Delivered,67,75,No,3.9
O108590,Hyderabad,Ahmedabad,8.1,Mini Truck,R9590,33,4.19,Medium,Foggy,Evening,Books,3.71,No,No,Normal,Delivered,44,40,Yes,5.4
O108591,Ahmedabad,Kolkata,5.7,Van,R9591,38,4.47,Low,Rainy,Evening,Books,2.47,No,No,Normal,Delivered,20,31,No,3.5
O108592,Kolkata,Chennai,15.4,Van,R9592,49,3.76,High,Rainy,Morning,Pharma,-0.6,No,No,High,Delivered,88,72,Yes,5.7
O108593,Ahmedabad,Bangalore,8.1,Scooter,R9593,25,4.37,High,Clear,Afternoon,Electronics,2.73,No,No,Normal,Delivered,39,48,No,4.8
O108594,Hyderabad,Kolkata,23.4,Scooter,R9594,38,4.9,High,Clear,Night,Electronics,5.64,No,No,Normal,Delivered,112,101,Yes,4.8
O108595,Hyderabad,Kolkata,10.0,Van,R9595,49,4.12,Medium,Clear,Evening,Furniture,2.1,No,No,Normal,Delivered,38,46,No,3.8
O108596,Mumbai,Hyderabad,20.2,Bike,R9596,50,4.47,Medium,Clear,Night,Clothing,4.15,No,No,High,Delivered,78,67,Yes,3.9
O108597,Pune,Kolkata,16.5,Mini Truck,R9597,45,4.54,High,Foggy,Night,Furniture,1.16,No,No,Normal,Delivered,110,112,Yes,6.7
O108598,Kolkata,Chennai,18.6,Bike,R9598,40,4.3,Low,Clear,Morning,Clothing,2.72,No,Yes,Normal,Delivered,55,53,Yes,3.0
O108599,Mumbai,Kolkata,10.4,Scooter,R9599,45,4.62,Medium,Foggy,Night,Electronics,3.04,No,No,Normal,Delivered,56,52,Yes,5.4
O108600,Kolkata,Hyderabad,24.5,Scooter,R9600,53,4.54,Medium,Clear,Evening,Books,2.53,No,No,Normal,Delivered,95,93,Yes,3.9
O108601,Bangalore,Mumbai,14.9,Scooter,R9601,29,4.15,Medium,Clear,Night,Books,2.15,Yes,No,Normal,Delivered,58,67,No,3.9
O108602,Bangalore,Pune,25.5,Bike,R9602,51,4.01,Medium,Clear,Evening,Electronics,1.34,Yes,No,Normal,Delivered,99,86,Yes,3.9
O108603,Mumbai,Chennai,17.5,Scooter,R9603,24,4.14,Medium,Clear,Evening,Electronics,4.32,No,Yes,Low,Delivered,68,72,Yes,3.9
O108604,Kolkata,Hyderabad,11.3,Bike,R9604,54,4.08,Low,Clear,Night,Electronics,2.98,No,No,Normal,Delivered,33,30,Yes,2.9
O108605,Mumbai,Chennai,18.1,Van,R9605,26,4.48,Low,Clear,Afternoon,Grocery,0.16,No,No,Normal,Delivered,54,60,No,3.0
O108606,Bangalore,Chennai,19.4,Scooter,R9606,33,4.7,Low,Clear,Evening,Books,-0.14,No,No,Low,Delivered,58,50,Yes,3.0
O108607,Mumbai,Delhi,13.1,Bike,R9607,36,4.47,Low,Rainy,Night,Grocery,4.44,Yes,No,High,Delivered,47,47,Yes,3.6
O108608,Delhi,Kolkata,17.5,Van,R9608,31,4.43,Low,Windy,Morning,Clothing,3.13,No,No,Normal,Delivered,57,80,No,3.3
O108609,Ahmedabad,Delhi,19.6,Mini Truck,R9609,33,4.99,High,Clear,Morning,Furniture,2.02,Yes,No,High,Delivered,93,103,No,4.8
O108610,Kolkata,Ahmedabad,10.1,Bike,R9610,26,3.8,High,Rainy,Night,Grocery,5.08,No,No,Normal,Delivered,58,67,No,5.8
O108611,Delhi,Mumbai,11.7,Bike,R9611,34,4.36,Medium,Clear,Morning,Pharma,2.41,Yes,No,Normal,Delivered,45,35,Yes,3.8
O108612,Pune,Hyderabad,9.3,Bike,R9612,52,4.71,Medium,Clear,Afternoon,Furniture,3.21,No,No,Normal,Delivered,36,24,Yes,3.9
O108613,Pune,Kolkata,24.0,Scooter,R9613,40,4.38,High,Foggy,Evening,Furniture,4.61,Yes,No,Normal,Delivered,161,176,No,6.7
O108614,Delhi,Delhi,12.9,Bike,R9614,49,4.42,Medium,Foggy,Morning,Grocery,4.45,No,No,Normal,Delivered,70,61,Yes,5.4
O108615,Pune,Delhi,24.5,Mini Truck,R9615,45,4.2,Medium,Clear,Morning,Books,4.13,Yes,No,Normal,Delivered,95,67,Yes,3.9
O108616,Delhi,Mumbai,15.1,Bike,R9616,32,4.68,High,Clear,Night,Clothing,2.57,No,No,Normal,Delivered,72,75,Yes,4.8
O108617,Hyderabad,Bangalore,4.0,Bike,R9617,48,4.26,Medium,Clear,Afternoon,Grocery,0.55,No,No,High,Delivered,15,8,Yes,3.7
O108618,Delhi,Bangalore,18.6,Scooter,R9618,43,4.7,Low,Windy,Evening,Furniture,3.41,No,Yes,Normal,Delivered,61,59,Yes,3.3
O108619,Kolkata,Chennai,17.5,Mini Truck,R9619,50,4.86,Medium,Clear,Night,Pharma,3.82,No,No,Normal,Delivered,68,62,Yes,3.9
O108620,Kolkata,Ahmedabad,13.5,Scooter,R9620,47,4.29,Medium,Clear,Afternoon,Pharma,0.57,No,No,Normal,Delivered,52,35,Yes,3.8
O108621,Ahmedabad,Mumbai,14.5,Mini Truck,R9621,44,4.21,Medium,Clear,Night,Books,2.42,No,No,Normal,Delivered,56,48,Yes,3.9
O108622,Bangalore,Hyderabad,21.6,Mini Truck,R9622,49,4.14,High,Clear,Evening,Pharma,3.02,Yes,No,Low,Delivered,103,106,Yes,4.8
O108623,Kolkata,Kolkata,14.9,Mini Truck,R9623,36,4.6,Medium,Rainy,Afternoon,Books,3.24,Yes,No,Normal,Delivered,69,64,Yes,4.6
O108624,Pune,Delhi,13.3,Mini Truck,R9624,24,4.58,Low,Clear,Night,Furniture,2.53,No,No,High,Delivered,39,31,Yes,2.9
O108625,Hyderabad,Pune,4.3,Mini Truck,R9625,43,4.49,High,Clear,Evening,Pharma,0.38,Yes,No,Normal,Delivered,20,21,Yes,4.7
O108626,Pune,Pune,19.1,Mini Truck,R9626,40,4.29,Low,Rainy,Evening,Pharma,1.56,Yes,No,Normal,Delivered,68,68,Yes,3.6
O108627,Ahmedabad,Bangalore,15.7,Scooter,R9627,21,4.6,Medium,Clear,Afternoon,Electronics,4.6,No,No,Normal,Delivered,61,65,Yes,3.9
O108628,Pune,Ahmedabad,16.0,Mini Truck,R9628,43,4.76,Low,Windy,Morning,Electronics,1.51,Yes,No,Normal,Delivered,52,47,Yes,3.3
